,san_returns_1d,san_returns_2d,san_returns_3d,san_returns_4d,san_returns_5d,san_returns_10d,san_returns_21d,san_returns_50d,san_momentum_1d,san_momentum_2d,san_momentum_3d,san_momentum_4d,san_momentum_5d,san_momentum_10d,san_momentum_21d,san_momentum_50d,san_sma_5d,san_sma_10d,san_sma_15d,san_sma_20d,san_sma_25d,san_sma_50d,san_sma_105d,san_sma_250d,san_volatility_20d,san_volatility_40d,san_volatility_60d,san_volatility_80d,san_volatility_100d,san_volatility_200d,san_driftless_volatility_20d,san_driftless_volatility_40d,san_driftless_volatility_60d,san_driftless_volatility_80d,san_driftless_volatility_100d,san_driftless_volatility_200d,san_sgn_returns_1d,san_sgn_returns_2d,san_sgn_returns_3d,san_sgn_returns_4d,san_sgn_returns_5d,san_sgn_returns_10d,san_sgn_returns_21d,san_sgn_returns_50d,san_cds_returns_1d,san_cds_returns_2d,san_cds_returns_3d,san_cds_returns_4d,san_cds_returns_5d,san_cds_returns_10d,san_cds_returns_21d,san_cds_returns_50d,san_cds_momentum_1d,san_cds_momentum_2d,san_cds_momentum_3d,san_cds_momentum_4d,san_cds_momentum_5d,san_cds_momentum_10d,san_cds_momentum_21d,san_cds_momentum_50d,san_volumes_momentum_1d,san_volumes_momentum_2d,san_volumes_momentum_3d,san_volumes_momentum_4d,san_volumes_momentum_5d,san_volumes_momentum_10d,san_volumes_momentum_21d,san_volumes_momentum_50d,san_median_volumes_20d,san_median_volumes_40d,san_median_volumes_60d,san_median_volumes_80d,san_median_volumes_100d,san_median_volumes_200d,san_dvd_proxy_1d,san_stochastic_oscillator_5d,san_stochastic_oscillator_14d,san_rsi_14d,san_macd_12_26d,san_cci_20d,san_atr_14d,san_ad_1d,san_results_1d
san_sgn_returns_21d,0.1389197463605787,0.20485281687972812,0.25726619554069713,0.3016632706037222,0.3362837636928366,0.4905199623257078,0.716514940958002,0.4672268175804266,0.14125893154331243,0.21092691691771015,0.2665356791212085,0.3129512586642634,0.348792532613347,0.5037919359197164,0.7248189750855537,0.4664020924522046,0.16216901623577287,0.14166602024952896,0.12114539696303311,0.10130592543565764,0.08327430851279216,0.043986302390401036,0.0218030164682822,0.002423511104043402,-0.1997873891167169,-0.10903926327606525,-0.05901177360115502,-0.050145392208775605,-0.03722707341935228,0.022138537684936142,-0.23035551698688542,-0.1426164202318603,-0.08393152480528183,-0.08245552223638887,-0.06127838492523481,0.005421052465016663,0.14134281585288658,0.2117910176812017,0.2473767636964155,0.2988110340344462,0.3327769862622178,0.4871247952387448,1.0,0.42129216614876014,-0.08882993669195512,-0.12431873660441385,-0.1542172959057996,-0.18044589734581934,-0.20656117876079447,-0.29121966487124235,-0.4087281318925388,-0.29815123689426604,-0.08112775582136336,-0.11754704377261933,-0.14710326690037637,-0.17830987778136834,-0.20368942954663521,-0.283664221141096,-0.4246088743152344,-0.2663713712170326,0.000679282292914551,0.003705209171005454,0.014686310122096495,0.023075894889659776,0.0288286803627886,0.04841711655440184,0.040253116224099356,-0.06903833588797009,-0.15710307511772165,-0.13374757938370305,-0.0728677781311098,-0.07971988912739393,-0.08625555914603074,-0.03443564934490489,-0.06224451059217521,0.3491411738774848,0.5819003139863611,0.39153088208451625,0.25478415604441196,0.6733919766515052,-0.13259087618234902,-0.11399228500267948,0.0019687557259742286
san_sgn_returns_50d,0.08715776238861841,0.12478209858601404,0.15063626972193844,0.18013669870198187,0.2047888572338565,0.3159573066515661,0.45896133296274766,0.7265017830840559,0.08570557758436297,0.12171343884368654,0.14844689864465965,0.17913110707818541,0.2064498726463027,0.32482437877128617,0.47594032747317844,0.7383854982667588,0.23302517130575748,0.22013730800994058,0.2065668154404211,0.19338268803503333,0.1803114091049152,0.11200900600659744,0.03678929751106246,-0.012280007176616562,-0.2993256904168491,-0.2725207303343141,-0.19487715182075988,-0.13981809531757974,-0.10740855723803347,0.012543220811733572,-0.3268072335778906,-0.3144118958241803,-0.23579141793193123,-0.18020571773775995,-0.1457842281955219,-0.00788810565833292,0.07356027031033108,0.12067434449709394,0.13770311784866643,0.1753653232214203,0.19027811070359205,0.29935683981268896,0.42129216614876014,1.0,-0.04884493514397549,-0.06353379028453489,-0.07350206438638197,-0.08692670044161327,-0.09835100642395996,-0.15500892420864962,-0.2399863440972772,-0.41684641302078074,-0.0532031509556023,-0.06954313866001302,-0.08050675013301221,-0.09317377551856543,-0.10319107945818115,-0.1636702155164358,-0.260404716185279,-0.42771114588991227,0.0023357267246973297,0.003974062802591449,0.0086637352980075,0.011040195813362194,0.014035545009789463,0.011839728442699442,0.02731575903971883,-0.01769640078239005,-0.1207709684235237,-0.16287125093250374,-0.12648102659267246,-0.09698534242190454,-0.0932994233954888,-0.03271069434250684,-0.08478197302904439,0.2114767927189972,0.3525998470392717,0.2943142743583656,0.5288379961840967,0.3958307735877006,-0.1805987489325161,-0.1581290853115505,0.004843551360550197
san_cds_returns_1d,-0.4943700002004178,-0.4515889577897712,-0.3863949741417868,-0.326280392124252,-0.2868968139780063,-0.20347233895944863,-0.14533245562744046,-0.07342803047635925,-0.4661631531450996,-0.4421820275209073,-0.3866921589535303,-0.3241466154770896,-0.283970422080174,-0.1997507409615255,-0.1451347291234137,-0.07271505779125534,0.04413145130009333,0.04757781925791688,0.048817586371202745,0.04987755505761359,0.05043325667614068,0.051298326354616744,0.05061615331621434,0.04688353814232215,-0.0322303992617493,-0.034996915840546323,-0.03744529407599774,-0.03327248933600089,-0.029102671601289678,-0.03168600512566014,-0.036302821419153204,-0.033562340076350484,-0.03495964615229674,-0.029351849419706838,-0.028224847914400622,-0.03276023060369498,-0.3226813103209159,-0.3135710510057048,-0.27624206377032484,-0.25211751713404096,-0.21978235503623555,-0.1488507850766577,-0.08882993669195512,-0.04884493514397549,1.0,0.7678651572198525,0.6345077919167701,0.5286036993807359,0.45375351913135104,0.3120481118407709,0.22825212173792153,0.12923094749215633,0.7863480315856441,0.6066385248351308,0.49817685280459,0.4062848778011301,0.33866050252393376,0.23586466840120315,0.18210908728627803,0.0961990052503756,0.016279908303137632,0.0101824395293423,0.0011806816626277572,0.004790956257022256,-0.009068676913176555,0.0036864452207251977,0.012449812171383851,0.013703681405174287,0.032866743153800296,0.018608843475201458,0.019176636164391078,0.02731295914705604,0.029385199378418415,0.024196994115129003,-0.010047822855978801,-0.34535396237889915,-0.2600556173614743,-0.11941066947402715,0.009993450966073607,-0.22041837044887114,0.007850117452419586,0.006404653854636781,-0.02210114271601379
san_cds_returns_2d,-0.35140972356741096,-0.5397533775160626,-0.5088974088924748,-0.44650180771929293,-0.39063102176142483,-0.27638850519849206,-0.20178673968254063,-0.10270764659736092,-0.3249777407725039,-0.5189216396817016,-0.5020051731725917,-0.4424589899028821,-0.3848066185346848,-0.27028603283458247,-0.19877459298533928,-0.10067485339258717,0.0527696705103562,0.05972944202068074,0.06211621796120462,0.06383679856442599,0.06486313019264132,0.06650235991831835,0.06581543057006853,0.06111170306398511,-0.036954972506726885,-0.04394632963333262,-0.047855994941382,-0.04252443199076788,-0.037695965964504634,-0.040955719596252084,-0.04054338151968386,-0.04051896989103678,-0.04362719522608122,-0.03658981872395697,-0.035820114218561024,-0.041719382240577293,-0.22448156682287157,-0.36273373247894763,-0.3590344755047905,-0.32833872955325333,-0.29534046347975795,-0.19574033672926838,-0.12431873660441385,-0.06353379028453489,0.7678651572198525,1.0,0.864246572751659,0.7479399491096783,0.6485121874006952,0.4393173810014862,0.32125485936369624,0.18536917786558849,0.6109409796559903,0.7912333194261089,0.6862624208193074,0.5897663110562841,0.5011342523269213,0.3392370717516249,0.26102649626084207,0.14358434881854756,0.012786870274559015,0.017595333246476313,0.008845146603622709,0.005581325903238918,-0.0010052686599856643,0.0030116675830653026,0.013337930439899462,0.022582848925958233,0.044719783130950735,0.02462955808907633,0.025460008989538922,0.034858224042256226,0.03860475548247606,0.031562557803439716,-0.014065634645377943,-0.39952057233423666,-0.32173340342637974,-0.1604453227897416,0.009063838866375726,-0.2993533166089431,0.014850037180099245,0.008006453719079938,-0.02622789980238984
san_cds_returns_3d,-0.2760190906113134,-0.4394697999953943,-0.5560153262542991,-0.5256113738011651,-0.4705504671975046,-0.32737362666676034,-0.2406155133966234,-0.12476254664667424,-0.249957287322599,-0.41510630898674755,-0.5396636795704446,-0.515608211839274,-0.4622669136707287,-0.31655741247213115,-0.23451529111389458,-0.12124719861568502,0.055825815239743,0.06709478801608573,0.07073961352635207,0.07313116545599799,0.07467139272748867,0.07717343778267313,0.07663882204293833,0.07131948646737404,-0.03613504318303937,-0.04874441997696297,-0.05368595762378917,-0.048043948694435096,-0.042959563276630384,-0.04720826363065452,-0.03939330295395966,-0.043657088755214166,-0.04819101855062604,-0.04049829007234096,-0.039994853678591714,-0.04748939973074233,-0.18528393201100254,-0.2893141753305626,-0.3842923539007141,-0.3774925759514639,-0.35098897214669567,-0.2294512193126205,-0.1542172959057996,-0.07350206438638197,0.6345077919167701,0.864246572751659,1.0,0.9015830049494802,0.8029354389241649,0.53778742643833,0.3915157923445934,0.22891684045436542,0.4983215495132573,0.6827319229493632,0.7919656072419101,0.716325229959148,0.6320124281193585,0.41791546997589046,0.31925207772936,0.18011490749012457,0.010044677842040795,0.015328649119642365,0.015159950766581077,0.010526652316365794,0.0010717839512288314,0.003866339261721268,0.010897865824015796,0.02836649881121855,0.05426964972187193,0.031015550611775893,0.03094509372212322,0.040838853171998084,0.04597913351643472,0.03726477700818123,-0.017065549620675167,-0.41168023895180944,-0.3589358050397204,-0.1875357182070718,0.006077142234120069,-0.3432900191018535,0.02200915291332637,0.009404312111588623,-0.014741047258403321
san_cds_returns_4d,-0.23042367033210856,-0.37205574714212547,-0.483526218853785,-0.5635157180619563,-0.5343362847169977,-0.3697996172048143,-0.27556392607665003,-0.14428532688920498,-0.2080680571175377,-0.34788727967341554,-0.4638715236235448,-0.5471288567801237,-0.5223248802647508,-0.3564286606693391,-0.26666177440548927,-0.14006245602718104,0.05699791150488547,0.073227214396404,0.07832947346058908,0.08145762021671743,0.08355566064844704,0.0870660964852159,0.08676880056709282,0.08093846825381186,-0.032021530886551915,-0.0507445753638229,-0.056829020169954995,-0.05163766764448371,-0.04669283261476462,-0.052358263712696654,-0.034937166571038555,-0.04462051525629655,-0.05094783067615887,-0.04306600175857735,-0.04309772447541416,-0.05227670113818907,-0.15331489892156794,-0.24400716717006926,-0.3357912594667648,-0.3941195198341983,-0.38993225765258493,-0.2599967228331113,-0.18044589734581934,-0.08692670044161327,0.5286036993807359,0.7479399491096783,0.9015830049494802,1.0,0.9216795752004165,0.619034958384513,0.4506829454803194,0.2669577398051278,0.40144852595642094,0.5784722179224929,0.7065551480078691,0.7896655862680392,0.7278093590178576,0.4788823697882064,0.3645221510543038,0.20922252318327855,0.018245859786686327,0.021411605043955815,0.022095152411715394,0.023426155890102406,0.013901208681361134,0.007489945632380173,0.0158927625988122,0.038791356758026724,0.06513543399865508,0.038322787047660026,0.03730354508779127,0.04667735032814825,0.05290911717045304,0.042699123024402375,-0.0196412168172791,-0.4051116402815645,-0.3843647406402385,-0.2136258178474241,0.0020172799699174804,-0.37666117546810984,0.031136208897264733,0.010621910530561676,-0.0057556670317067266
san_cds_returns_5d,-0.1934465661590306,-0.32006281464604297,-0.4221764567060073,-0.5039163130042822,-0.563747162356708,-0.4098131102013462,-0.304269081392606,-0.16051947375863582,-0.17164578063487448,-0.29700592216644434,-0.40098067380209196,-0.48377130632098203,-0.5459918378318463,-0.3936242428395588,-0.2924992590560813,-0.15492839169152403,0.05711340259676917,0.07819791477318781,0.08494750263377313,0.08891948207977868,0.09162082726398595,0.0962824304785073,0.09635119658547772,0.0901288333375511,-0.025679373173860372,-0.05064829268605238,-0.058357087291726714,-0.053725614483117835,-0.04913459943762623,-0.05664477043176845,-0.029428114740808753,-0.044499577443815,-0.05251935723453942,-0.04469009460047584,-0.04518889241552773,-0.05643092260373189,-0.13110102143040794,-0.21121538321823408,-0.2925538047126398,-0.34774477070937676,-0.4048188009903336,-0.2947569923125675,-0.20656117876079447,-0.09835100642395996,0.45375351913135104,0.6485121874006952,0.8029354389241649,0.9216795752004165,1.0,0.6945992011390886,0.5026596960109476,0.29951546454784733,0.33192915936711176,0.4855436914483801,0.6143687553395272,0.7170981498615105,0.784181683359787,0.531680564316011,0.40061878352915653,0.23196175969979158,0.009907717797148372,0.02105167079785063,0.02157960774570877,0.02374393840431459,0.020254744835888776,0.007396338306915796,0.023659040302983006,0.04474324587562154,0.076650313854457,0.04526673877169937,0.0435774034818362,0.05233581605518942,0.059558451108318526,0.047586763335326965,-0.022000394358394654,-0.37021259266124734,-0.4022280885171642,-0.23454477055975126,-0.00317088030161006,-0.40171771009474305,0.041503911797047335,0.011636719328821992,-0.004066543023768667
san_cds_returns_10d,-0.12233083979701705,-0.20019180475977535,-0.26808607190230227,-0.32064843844738306,-0.36569561034203996,-0.5614452585222527,-0.4133432797811605,-0.2304757298294508,-0.10935413367666957,-0.18448514481518108,-0.25203072925677267,-0.3027433944137732,-0.3451978504085147,-0.5357105899722397,-0.3914531591035644,-0.21874383330926234,0.067726418543573,0.09010744808180376,0.10762179217972363,0.1166624782722092,0.12269733592488556,0.1346687638359968,0.13734258445557648,0.1302795753015227,0.015248154386178697,-0.04391588035739493,-0.05968582609610686,-0.05947207733918109,-0.056547210199145465,-0.07359286175175286,0.011650613918986873,-0.035986471533660885,-0.05431903714743164,-0.047565503469220116,-0.05101308978628311,-0.0718557634504894,-0.09205764176952921,-0.13627726296095022,-0.19311057564777384,-0.24010117179371607,-0.2751193902906381,-0.41545235611771325,-0.29121966487124235,-0.15500892420864962,0.3120481118407709,0.4393173810014862,0.53778742643833,0.619034958384513,0.6945992011390886,1.0,0.699326338462309,0.4237526685192104,0.21554640984393322,0.30965108131052255,0.38444508469915,0.44745004499744806,0.5048372349343395,0.7704523292578802,0.5280013568881423,0.3186280840644428,0.0013907189230085604,0.0033201248942578243,0.00463334867668187,0.008603509366725227,0.009937052806959765,0.015419696726000047,0.019829529109803942,0.05134665918461402,0.11915154733293806,0.07524863813357416,0.0704123118699051,0.07702884294621842,0.08840224084444176,0.06689645041303426,-0.03302681721395752,-0.2543823989949397,-0.4250714556409057,-0.3126674695561432,-0.03601728637410345,-0.4529099660363944,0.09117179895528277,0.013675865508140967,-0.0016005173245686095
san_cds_returns_21d,-0.10231529426831704,-0.16083559848470125,-0.20511831207647052,-0.24138447550816597,-0.2689323847498108,-0.37178714198905477,-0.5688505074347355,-0.3446148649450897,-0.09320042092291449,-0.1524820022985932,-0.19889340051691043,-0.2343307813855254,-0.25968465585976436,-0.3510589834802563,-0.5380431273970891,-0.3318120909163558,0.08432731588626118,0.099318350855068,0.11359887136990775,0.12846871632858944,0.1429425720468937,0.17395993476109997,0.18642470902636613,0.18240252810547694,0.15720161889961498,0.02301871576110291,-0.01996823655396464,-0.035858505522871856,-0.03960442223825522,-0.07791543838135952,0.14818735988271745,0.02626360782541275,-0.01590986916991748,-0.021799359241656574,-0.030212900500393977,-0.07578788546407697,-0.07597655519231444,-0.11004019177408457,-0.14449088049550088,-0.17579747704457954,-0.19954725255214148,-0.2819548486380296,-0.4087281318925388,-0.2399863440972772,0.22825212173792153,0.32125485936369624,0.3915157923445934,0.4506829454803194,0.5026596960109476,0.699326338462309,1.0,0.6360182390022572,0.15723102666230562,0.2230359134921021,0.274252587325649,0.3179248068757631,0.35537772402241574,0.4973964004945077,0.7573874996330495,0.4687736269566961,0.010742263734441279,0.014223725939492504,0.014693936290536315,0.01403634840082638,0.012460641241291334,-0.0008849592759151955,0.011926696255010026,0.05047781245762549,0.16355074452672458,0.12565581846116572,0.11243124962426733,0.10933186655000429,0.12565157055330228,0.09268306750694831,-0.050595136950232954,-0.19290557296542316,-0.32139534036811823,-0.256162723834122,-0.1207039191681915,-0.3775084462104082,0.17835277535636895,0.016360422993668126,-0.009997160560298042
san_cds_returns_50d,-0.06382604415004549,-0.10154623481851156,-0.13174762290185416,-0.15639941176862232,-0.17712249990551973,-0.2664626851694369,-0.39668342189195294,-0.5742501331862011,-0.05119970933983021,-0.08667009532434568,-0.11571628720059772,-0.13869113195945668,-0.15796803933038658,-0.238106268355062,-0.3612161065290586,-0.5364968103789126,0.10762614754653786,0.11774177772541095,0.12810775071183791,0.13841163795425868,0.14920153240621403,0.2026822935961163,0.25655222622630247,0.27419711862121054,0.2984441586720131,0.23551340913059354,0.12433609182180197,0.06139306554454253,0.031654637624583905,-0.05685522172447584,0.3032808926951696,0.2391058532007511,0.13125013056948706,0.07878306292060656,0.05110270982894908,-0.052361852422858304,-0.043688217687127516,-0.06314646999006555,-0.08660612686951019,-0.115398617598812,-0.1176094377074173,-0.2082183330174214,-0.29815123689426604,-0.41684641302078074,0.12923094749215633,0.18536917786558849,0.22891684045436542,0.2669577398051278,0.29951546454784733,0.4237526685192104,0.6360182390022572,1.0,0.08180988362639169,0.12106819384168885,0.1523813349627959,0.1793208785557465,0.20175655028275463,0.29166151582839495,0.4539505586830857,0.7332152480159011,0.004867494521787677,0.006126819210582339,0.006229983719748063,0.006703633807577284,0.0044100965853594255,-0.005238102979578787,-0.01988068299813229,0.030248879166286984,0.19827993152619927,0.25235133651477903,0.22794614392538562,0.20247782140193446,0.20413952245719202,0.16465303556568178,-0.08249587379159531,-0.11851055948731834,-0.22264472036093794,-0.16655428123458094,-0.3183964425501571,-0.272118706462751,0.30380689183033066,0.027057411644584427,-0.00018984663603765578
san_cds_momentum_1d,-0.49834073097579235,-0.4578342662362224,-0.38525064901704903,-0.3156164727185201,-0.26985211780107965,-0.18004730046214298,-0.13221712960866402,-0.07391350545032267,-0.46383247486786355,-0.4352678058501257,-0.37065869878708385,-0.3021213882130222,-0.2558067748627694,-0.17104204927648875,-0.12730526869702027,-0.07204604049587247,0.024204369682868772,0.02622560172906282,0.026425281110639385,0.027077814922707166,0.02753771639822526,0.028678564379256675,0.02950459688500046,0.02729050555326767,-0.026075895262920284,-0.028342123719495037,-0.027635412648642783,-0.021183186042867813,-0.018994653862434787,-0.014898400245023462,-0.02417382046018071,-0.0235828414932002,-0.022774859242603487,-0.01596702473865917,-0.016293464493672985,-0.013498075989483011,-0.3153325469883096,-0.2950542958843924,-0.260627576505943,-0.23046199374463894,-0.19382952305509488,-0.12483212436404913,-0.08112775582136336,-0.0532031509556023,0.7863480315856441,0.6109409796559903,0.4983215495132573,0.40144852595642094,0.33192915936711176,0.21554640984393322,0.15723102666230562,0.08180988362639169,1.0,0.7709717279655165,0.626294215066771,0.5011331037579394,0.4152126444362575,0.2713399948224333,0.21901617859667868,0.1128605061809155,-0.015009782523342906,-0.003353177266718176,-0.013938206713688275,-0.00427537799989766,-0.007824961738318332,-0.005093493485577303,-0.0030951481552741952,-0.0027135658950044605,0.014833476065177138,0.0036410142691162993,0.0002682249058518811,0.007089562163670577,0.009954434400240618,0.005804471662273557,-0.015163887416030348,-0.3254868561414261,-0.22843212655380626,-0.09391157499726667,0.0016410152015921648,-0.18410193713520004,0.0029395559127731543,-0.0014459811876514775,-0.028161234500666134
san_cds_momentum_2d,-0.3592567273039541,-0.5481279179210659,-0.513210018568639,-0.4404642115414796,-0.3747699467818486,-0.24978276735864205,-0.18360608965970102,-0.10223328356094008,-0.3366015946772669,-0.5215552105265837,-0.4943541408122356,-0.4247076559337609,-0.35880302829752186,-0.23910186172250525,-0.17657711850600272,-0.09974107910112039,0.026793814185453926,0.03191863153999924,0.03293053569275097,0.03402887442664835,0.03487953294850573,0.036823665952823534,0.03809459777708408,0.03535537823006043,-0.031183145404568343,-0.035873725606377097,-0.035322080324385975,-0.027146515857449385,-0.02454875240383949,-0.019073056022172515,-0.026740094871051136,-0.0283035830423865,-0.028389765932741378,-0.019271344337066846,-0.020465569765413083,-0.016839013719819898,-0.22276907928499012,-0.3499769499903974,-0.34480190729934135,-0.3086617013842522,-0.27228324639173335,-0.16590832343360937,-0.11754704377261933,-0.06954313866001302,0.6066385248351308,0.7912333194261089,0.6827319229493632,0.5784722179224929,0.4855436914483801,0.30965108131052255,0.2230359134921021,0.12106819384168885,0.7709717279655165,1.0,0.8627890176072605,0.7315590703378874,0.6143543442281079,0.39739213052888045,0.3118915140732251,0.16964458193347745,-0.008497701510633593,-0.009477419122512373,-0.010103142553034896,-0.010550538325058421,-0.006881110839869823,-0.008062989158957402,-0.005903965191589383,0.0033910173232151097,0.02124207483609034,0.005018653408780618,0.0008769550870640324,0.008707021386265015,0.013350556756270367,0.007605394450309706,-0.0205942870123778,-0.3857905241265953,-0.288814859079504,-0.13052282030734907,-0.0015408025978860401,-0.25783818363006344,0.007531994997178819,-0.002241829459633448,-0.029172175486055118
san_cds_momentum_3d,-0.2770239514003285,-0.44762831674348136,-0.5627521246500424,-0.5249949424209596,-0.4592676626257148,-0.29876644449454587,-0.22073465263069258,-0.12265779481725672,-0.25596332660821997,-0.4244961819556744,-0.539753303312422,-0.5051030584535419,-0.4407173959889645,-0.2850428627534013,-0.2112026857494705,-0.11937168453161069,0.025933387899716862,0.03516398108042112,0.03723034440550705,0.03879422341898669,0.0400890090438032,0.0429113562541228,0.04464519597494399,0.04156627843601772,-0.03103136770513929,-0.039985491519583055,-0.03959309597550206,-0.030695024614212026,-0.028103771206207544,-0.0217975370893669,-0.02516038609564617,-0.030249420241810966,-0.03129710995257093,-0.020719532757071474,-0.02264853661641923,-0.018735708039595827,-0.18422423076679995,-0.28673772897219363,-0.3725381155806602,-0.3584834799739049,-0.32793445803605686,-0.19787650179340316,-0.14710326690037637,-0.08050675013301221,0.49817685280459,0.6862624208193074,0.7919656072419101,0.7065551480078691,0.6143687553395272,0.38444508469915,0.274252587325649,0.1523813349627959,0.626294215066771,0.8627890176072605,1.0,0.8968874625569303,0.7831507458879112,0.49703535493643625,0.3827433469836099,0.21450791032633879,-0.0027567127353229316,-0.0032296555079461874,-0.010201185898172925,-0.006005951956568297,-0.008494753667452308,-0.009169677402276331,-0.007937458247698403,0.010461695413903162,0.027258965471771514,0.007934230665713528,0.001795602757280798,0.009695911342710417,0.016091339804743844,0.009141403460611793,-0.02471652254265655,-0.4014018902610973,-0.3263130342203278,-0.15456495075420232,-0.0059075941698593605,-0.3017385465310837,0.012633546281053972,-0.0028460314719965982,-0.012645014492850253
san_cds_momentum_4d,-0.22488385979960837,-0.37372958162031067,-0.49035789519332595,-0.5673458592076857,-0.5298528856700894,-0.34037536325149215,-0.25344107215982814,-0.14025856868057288,-0.207430045737966,-0.3520411849900685,-0.46920311886651006,-0.5445836793223661,-0.508529596832713,-0.3245129383361391,-0.2419418915561714,-0.13678343029371962,0.023634183642170906,0.03789242346331491,0.04126459775982627,0.0433631742451679,0.045152370016659116,0.049008716031264436,0.05127559160821176,0.04789808941080747,-0.02860566887841175,-0.04185309101654485,-0.0420194868656556,-0.032818769643477345,-0.030711760772083797,-0.02398083196002532,-0.021438873971449165,-0.03062859437089897,-0.03306626564120158,-0.02124211613550962,-0.024215120158220506,-0.020212926338311718,-0.15082643319678393,-0.2460404634558956,-0.3320656682057135,-0.3800449338737808,-0.3703435473647012,-0.2279508907092271,-0.17830987778136834,-0.09317377551856543,0.4062848778011301,0.5897663110562841,0.716325229959148,0.7896655862680392,0.7170981498615105,0.44745004499744806,0.3179248068757631,0.1793208785557465,0.5011331037579394,0.7315590703378874,0.8968874625569303,1.0,0.9150771158243748,0.5789055743464174,0.43957799335314957,0.250425816797465,0.0020702314242242283,0.003961086668177739,-0.0017122271965093908,-0.003569648313789909,-0.001804274040619258,-0.007588187691477041,-0.00478915676928377,0.015451831039777953,0.03503718042270366,0.012068468732225047,0.0040474143316477414,0.011435690654793008,0.018701871121836054,0.010860487571612884,-0.02844832011158382,-0.3993596682765967,-0.353371288067849,-0.17812732946091883,-0.011221892463241314,-0.3367458971103991,0.0200398172978515,-0.003432874018317936,-0.002138576972418677
san_cds_momentum_5d,-0.18320656325423879,-0.3150180204567495,-0.42287513392400317,-0.5072133637039387,-0.5639103467988255,-0.3782750852576807,-0.27969838151536774,-0.15458337255671664,-0.16669969569143853,-0.2950237975086636,-0.4016874738379667,-0.48493108742952684,-0.5396921682684217,-0.3596737330212887,-0.2661283342304114,-0.15053572290999662,0.020564752194921862,0.04002126463797386,0.04491413948863853,0.04766512491394687,0.049983105183063155,0.05502466922121609,0.05792048554936429,0.05430857477923449,-0.025239453270843516,-0.0424409017565383,-0.04368890651801735,-0.03401857589137201,-0.0325595664428472,-0.025860928437354738,-0.017433413091143806,-0.030746922331540878,-0.03436748552418668,-0.02141469269618017,-0.025304641741084488,-0.021556348421740333,-0.1293166575728697,-0.21638996425947302,-0.29514349220320213,-0.3451479968662331,-0.39240150384477823,-0.26136539266332043,-0.20368942954663521,-0.10319107945818115,0.33866050252393376,0.5011342523269213,0.6320124281193585,0.7278093590178576,0.784181683359787,0.5048372349343395,0.35537772402241574,0.20175655028275463,0.4152126444362575,0.6143543442281079,0.7831507458879112,0.9150771158243748,1.0,0.6513313426935803,0.48654194436149273,0.27949349971562776,-0.004439741868406999,0.0016514226679152258,-0.0008808805243481958,-0.001992741393866033,-0.005211327171183015,-0.011737299177512844,0.0010418610122089951,0.018239292926404162,0.04284232991051287,0.015878292200731742,0.0064226638079589666,0.01298058609355784,0.02113757916696914,0.012301666528180577,-0.031827507536499676,-0.37057205603027493,-0.37308927443855594,-0.19721129130404472,-0.01749283083839088,-0.3625176648071707,0.028431330427377822,-0.00410975696846031,0.00029656552138416896
san_cds_momentum_10d,-0.12446382887408246,-0.20771614252400572,-0.27798849263825376,-0.32926094647063747,-0.36868220348908565,-0.5587220719222691,-0.382242172140908,-0.22496514323632508,-0.11487366866280929,-0.19472772424048623,-0.2637162293275811,-0.31259747746500866,-0.3492206136926618,-0.530973930735233,-0.36150867392727676,-0.21687802733596565,0.017382729792627644,0.03924411275262498,0.055363423418037884,0.06273922117280391,0.0678873545586622,0.08041464441360262,0.08695040278028679,0.08313344969832256,0.0005528234127188435,-0.04154397682325016,-0.047019565862955824,-0.037229481750377144,-0.03822103767528902,-0.03359598858525054,0.014115877015376112,-0.02610825910031696,-0.03668087537807528,-0.01933329701460587,-0.02777981744783166,-0.026147102749390933,-0.08985760963654878,-0.149695673286654,-0.20435763452103867,-0.2508875713590526,-0.28212519621069254,-0.40462698069844766,-0.283664221141096,-0.1636702155164358,0.23586466840120315,0.3392370717516249,0.41791546997589046,0.4788823697882064,0.531680564316011,0.7704523292578802,0.4973964004945077,0.29166151582839495,0.2713399948224333,0.39739213052888045,0.49703535493643625,0.5789055743464174,0.6513313426935803,1.0,0.6560784198556232,0.3987676963895172,-0.00279772627145178,0.004986935010350877,0.009167247180381526,0.018260597221618047,0.021988132554511146,0.0123056098067304,0.014948860262488236,0.04982089936907444,0.07335574852539041,0.03493297330766125,0.018918528920379457,0.02137835491693306,0.03454422016333112,0.01822709217884987,-0.04771621383764486,-0.2724783226676977,-0.4182189164343022,-0.2906629823127671,-0.05571450224308708,-0.42831271679416044,0.06913415579443023,-0.008476381505156824,0.006436224526200887
