Dates,san,bbva
23/11/2001,13.8299,11.8821
26/11/2001,13.4825,11.7225
27/11/2001,11.0508,10.1265
28/11/2001,10.0086,8.6103
29/11/2001,8.2716,7.094
30/11/2001,10.2402,9.6477
03/12/2001,10.4718,8.4507
04/12/2001,13.1351,11.7225
05/12/2001,17.8829,18.1067
06/12/2001,17.8829,18.1067
07/12/2001,16.1459,16.1914
10/12/2001,14.0615,12.9196
11/12/2001,16.3775,14.5156
12/12/2001,14.9879,14.2762
13/12/2001,11.6297,10.9245
14/12/2001,10.4718,9.3285
17/12/2001,13.8299,14.0368
18/12/2001,13.4825,13.2388
19/12/2001,7.5768,9.8073
20/12/2001,4.4502,8.2113
21/12/2001,4.2186,8.5305
24/12/2001,4.2186,8.5305
25/12/2001,4.2186,8.5305
26/12/2001,4.2186,8.5305
27/12/2001,8.8506,11.4831
28/12/2001,8.9664,10.9245
31/12/2001,8.9664,10.9245
01/01/2002,8.9664,10.9245
02/01/2002,9.0822,11.7225
03/01/2002,10.7034,13.3984
04/01/2002,11.3981,10.5255
07/01/2002,6.5346,6.9344
08/01/2002,8.1558,6.8546
09/01/2002,7.1136,4.301
10/01/2002,3.6397,2.8246
11/01/2002,4.3344,2.664
14/01/2002,0.8605,-1.5133
15/01/2002,5.2608,3.6279
16/01/2002,2.2501,1.218
17/01/2002,4.6818,4.1099
18/01/2002,5.145,4.1099
21/01/2002,3.6397,2.0213
22/01/2002,6.5346,6.4396
23/01/2002,6.0714,7.6445
24/01/2002,8.04,8.0462
25/01/2002,8.04,8.2069
28/01/2002,9.5454,9.3315
29/01/2002,8.04,7.7249
30/01/2002,5.8398,6.0379
31/01/2002,5.3202,6.0379
01/02/2002,8.8231,8.7692
04/02/2002,6.3711,4.7526
05/02/2002,2.5179,1.3787
06/02/2002,0.5329,0.495
07/02/2002,3.2185,4.5919
08/02/2002,1.5838,2.182
11/02/2002,2.2844,1.459
12/02/2002,2.2844,0.3343
13/02/2002,2.9849,2.5033
14/02/2002,5.6705,5.7969
15/02/2002,3.3352,3.2263
18/02/2002,2.2844,2.0213
19/02/2002,0.4161,-0.228
20/02/2002,0.5329,0.3343
21/02/2002,1.2335,0.3343
22/02/2002,0.6497,-0.7903
25/02/2002,2.1676,1.459
26/02/2002,3.3352,3.0656
27/02/2002,7.6554,7.2429
28/02/2002,7.6554,7.1625
01/03/2002,9.0566,8.2069
04/03/2002,12.0924,10.8578
05/03/2002,11.9757,10.1348
06/03/2002,12.6763,10.8578
07/03/2002,12.6763,12.3841
08/03/2002,11.3919,12.5448
11/03/2002,9.9907,10.6168
12/03/2002,9.5237,9.2512
13/03/2002,11.6254,10.8578
14/03/2002,11.0416,10.6971
15/03/2002,13.2601,11.6611
18/03/2002,13.8439,12.4644
19/03/2002,15.9456,13.7497
20/03/2002,15.4786,11.6611
21/03/2002,13.9606,10.2152
22/03/2002,13.6104,11.0988
25/03/2002,10.9248,8.0462
26/03/2002,10.6913,6.4396
27/03/2002,11.1583,6.5199
28/03/2002,12.0924,9.6528
29/03/2002,12.0924,9.6528
01/04/2002,12.0924,9.6528
02/04/2002,12.0924,9.6528
03/04/2002,13.4936,10.8578
04/04/2002,11.3919,10.0545
05/04/2002,11.6254,8.1265
08/04/2002,9.5237,2.7443
09/04/2002,10.808,4.0296
10/04/2002,12.326,6.9858
11/04/2002,10.341,4.3091
12/04/2002,11.8589,5.4447
15/04/2002,13.2601,7.3103
16/04/2002,16.1791,12.0147
