Dates,san,bbva
16/10/2001,8.0881,11.9132
17/10/2001,8.4824,12.4896
18/10/2001,8.3999,12.4128
19/10/2001,8.0514,11.8651
22/10/2001,8.2899,12.2494
23/10/2001,8.5191,12.8163
24/10/2001,8.7759,13.0468
25/10/2001,8.4733,12.6049
26/10/2001,8.4824,12.6818
29/10/2001,8.1523,12.163
30/10/2001,7.7488,11.7018
31/10/2001,7.8405,11.942
01/11/2001,8.0148,12.1053
02/11/2001,7.9689,11.9708
05/11/2001,8.4091,12.3743
06/11/2001,8.5925,12.6337
07/11/2001,8.6108,12.7394
08/11/2001,8.8034,13.0276
09/11/2001,8.6292,12.7298
12/11/2001,8.4824,12.4704
13/11/2001,9.0143,13.0661
14/11/2001,9.1702,13.2486
15/11/2001,9.0785,13.4504
16/11/2001,9.1519,13.4888
19/11/2001,9.2803,13.7866
20/11/2001,9.0327,13.5176
21/11/2001,8.9226,13.3543
22/11/2001,8.8309,13.2678
23/11/2001,9.0143,13.4696
26/11/2001,8.9868,13.4504
27/11/2001,8.7942,13.2582
28/11/2001,8.7117,13.0757
29/11/2001,8.5741,12.8931
30/11/2001,8.73,13.2006
03/12/2001,8.7484,13.0565
04/12/2001,8.9593,13.4504
05/12/2001,8.9593,13.4504
06/12/2001,9.3353,14.219
07/12/2001,9.1977,13.9884
10/12/2001,9.0327,13.5945
11/12/2001,9.2161,13.7866
12/12/2001,9.106,13.7578
13/12/2001,8.8401,13.3543
14/12/2001,8.7484,13.1621
17/12/2001,9.0143,13.729
18/12/2001,8.9868,13.6329
19/12/2001,8.5191,13.2198
20/12/2001,8.2715,13.0276
21/12/2001,8.2715,13.0276
24/12/2001,8.2715,13.0276
25/12/2001,8.2715,13.0276
26/12/2001,8.2532,13.0661
27/12/2001,8.62,13.4215
28/12/2001,8.62,13.4215
31/12/2001,8.62,13.4215
01/01/2002,8.6292,13.3543
02/01/2002,8.6383,13.4504
03/01/2002,8.7667,13.6521
04/01/2002,8.8217,13.3062
07/01/2002,8.4366,12.8739
08/01/2002,8.565,12.8643
09/01/2002,8.4824,12.5569
10/01/2002,8.2073,12.2975
11/01/2002,8.2624,12.2783
14/01/2002,7.9873,11.7787
15/01/2002,8.3357,12.3935
16/01/2002,8.0973,12.1053
17/01/2002,8.2899,12.4512
18/01/2002,8.3266,12.4512
21/01/2002,8.2073,12.2014
22/01/2002,8.4366,12.7298
23/01/2002,8.3999,12.8739
24/01/2002,8.5558,12.922
25/01/2002,8.5558,12.9412
28/01/2002,8.675,13.0757
29/01/2002,8.5558,12.8835
30/01/2002,8.3816,12.6818
31/01/2002,8.2715,12.6818
01/02/2002,8.5466,13.0084
04/02/2002,8.3541,12.528
05/02/2002,8.0514,12.1245
06/02/2002,7.8956,12.0189
07/02/2002,8.1065,12.5088
08/02/2002,7.9781,12.2206
11/02/2002,8.0331,12.1341
12/02/2002,8.0331,11.9996
13/02/2002,8.0881,12.259
14/02/2002,8.299,12.6529
15/02/2002,8.1156,12.3455
18/02/2002,8.0331,12.2014
19/02/2002,7.8864,11.9324
20/02/2002,7.8956,11.9996
21/02/2002,7.9506,11.9996
22/02/2002,7.9047,11.8651
25/02/2002,8.0239,12.1341
26/02/2002,8.1156,12.3263
27/02/2002,8.4549,12.8259
28/02/2002,8.4549,12.8163
01/03/2002,8.565,12.9412
04/03/2002,8.8034,13.2582
05/03/2002,8.7942,13.1717
06/03/2002,8.8493,13.2582
07/03/2002,8.8493,13.4408
08/03/2002,8.7484,13.46
11/03/2002,8.6383,13.2294
12/03/2002,8.6017,13.0661
13/03/2002,8.7667,13.2582
14/03/2002,8.7209,13.239
15/03/2002,8.8951,13.3543
18/03/2002,8.941,13.4504
19/03/2002,9.106,13.6041
20/03/2002,9.0693,13.3543
21/03/2002,8.9501,13.1814
22/03/2002,8.9226,13.287
25/03/2002,8.7117,12.922
26/03/2002,8.6934,12.7298
27/03/2002,8.73,12.7394
28/03/2002,8.73,12.7394
29/03/2002,8.73,12.7394
01/04/2002,8.8034,13.1141
02/04/2002,8.8034,13.1141
03/04/2002,8.9134,13.2582
04/04/2002,8.7484,13.1621
05/04/2002,8.7667,12.9316
08/04/2002,8.6017,12.2879
09/04/2002,8.7025,12.4416
10/04/2002,8.8217,12.6722
11/04/2002,8.6659,12.3551
12/04/2002,8.7851,12.4896
15/04/2002,8.8951,12.7106
16/04/2002,9.1244,13.2678
17/04/2002,9.2069,13.3543
18/04/2002,9.2161,13.2582
19/04/2002,9.4637,13.3159
22/04/2002,9.4086,13.0468
23/04/2002,9.6012,12.97
24/04/2002,9.4362,12.8451
25/04/2002,9.1886,12.528
26/04/2002,9.2161,12.5665
29/04/2002,9.3169,12.2494
30/04/2002,9.3169,12.2494
01/05/2002,9.427,12.432
02/05/2002,9.4637,12.6529
03/05/2002,9.537,12.7971
06/05/2002,9.2986,12.6337
07/05/2002,9.1519,12.6529
08/05/2002,9.4453,13.2102
09/05/2002,9.3078,13.0853
10/05/2002,9.0969,12.8259
13/05/2002,9.2527,12.8931
14/05/2002,9.4086,13.018
15/05/2002,9.4362,13.1141
16/05/2002,9.1886,12.8931
17/05/2002,9.2161,13.0276
20/05/2002,9.0877,12.749
21/05/2002,8.996,12.6241
22/05/2002,8.8951,12.2783
23/05/2002,8.941,12.4416
24/05/2002,9.0327,12.5377
27/05/2002,9.106,12.6433
28/05/2002,9.0052,12.4224
29/05/2002,9.0143,12.6145
30/05/2002,8.941,12.4224
31/05/2002,9.0693,12.4032
03/06/2002,8.9593,12.48
04/06/2002,8.6475,12.1053
05/06/2002,8.5741,11.9708
06/06/2002,8.5375,12.0381
07/06/2002,8.3449,11.8267
10/06/2002,8.3082,11.8171
11/06/2002,8.2624,12.0381
